district_id,district_name,url,status
071908,TORNILLO ISD,https://www.tornilloisd.org,found
072909,LINGLEVILLE ISD,https://www.lisd.org,found
071809,VISTA DEL FUTURO CHARTER SCHOOL,,not_found
073901,CHILTON ISD,https://www.chiltonisd.org,found
072908,HUCKABAY ISD,https://www.hisd.us,found
072910,MORGAN MILL ISD,https://www.morganisd.org,found
073905,ROSEBUD-LOTT ISD,https://www.rlisd.org,found
073904,WESTPHALIA ISD,https://www.westphaliaisd.org,found
072904,BLUFF DALE ISD,https://www.bdisd.net,found
027903,BURNET CISD,https://www.bisd.net,found
074903,BONHAM ISD,https://www.bonhamisd.org,found
069902,NUECES CANYON CISD,,not_found
074904,DODD CITY ISD,https://www.doddcityisd.org,found
074907,HONEY GROVE ISD,https://www.honeygroveisd.net,found
073903,MARLIN ISD,https://www.marlinisd.org,found
074912,TRENTON ISD,https://www.trentonisd.org,found
074909,LEONARD ISD,https://www.leonardisd.net,found
072902,DUBLIN ISD,https://www.dublinisd.us,found
075901,FLATONIA ISD,https://www.flatoniaisd.net,found
075902,LA GRANGE ISD,https://www.laisd.com,found
074905,ECTOR ISD,https://www.ectorisd.net,found
075903,SCHULENBURG ISD,https://www.schulenburgisd.net,found
075906,FAYETTEVILLE ISD,https://www.fayettevilleisd.net,found
077902,LOCKNEY ISD,https://www.lockneyisd.net,found
074911,SAVOY ISD,https://www.savoyisd.org,found
075908,ROUND TOP-CARMINE ISD,https://www.rtcisd.net,found
074917,SAM RAYBURN ISD,https://www.srisd.org,found
077901,FLOYDADA COLLEGIATE ISD,https://www.fcisd.net,found
076903,ROBY CISD,https://www.risd.org,found
076904,ROTAN ISD,https://www.risd.org,found
078901,CROWELL ISD,https://www.crowellisd.net,found
081906,DEW ISD,https://www.dewisd.org,found
081905,WORTHAM ISD,https://www.worthamisd.org,found
081904,TEAGUE ISD,https://www.teagueisd.org,found
082903,PEARSALL ISD,https://www.pearsallisd.org,found
079910,STAFFORD MSD,https://www.staffordisd.com,found
081902,FAIRFIELD ISD,https://www.fairfieldisd.net,found
083902,LOOP ISD,https://www.loopisd.net,found
083903,SEMINOLE ISD,https://www.seminoleisd.net,found
084902,GALVESTON ISD,https://www.galvestonisd.org,found
085902,POST ISD,https://www.postisd.net,found
086902,HARPER ISD,https://www.harperisd.org,found
083901,SEAGRAVES ISD,https://www.seagravesisd.org,found
085903,SOUTHLAND ISD,https://www.southlandisd.net,found
086901,FREDERICKSBURG ISD,https://fredericksburgisd.com,found
084903,HIGH ISLAND ISD,https://www.highislandisd.com,found
088902,GOLIAD ISD,https://www.goliadisd.org,found
087901,GLASSCOCK COUNTY ISD,https://www.gcisd.org,found
089901,GONZALES ISD,https://www.gonzalesisd.net,found
089905,WAELDER ISD,https://www.waelderisd.org,found
080901,MOUNT VERNON ISD,https://www.mvisd.com,found
090902,LEFORS ISD,https://www.leforsisd.net,found
089903,NIXON-SMILEY CISD,https://www.nsisd.net,found
091902,COLLINSVILLE ISD,https://www.collinsvilleisd.org,found
091906,SHERMAN ISD,https://www.shermanisd.net,found
090903,MCLEAN ISD,https://www.mcleanisd.net,found
086024,DOSS CONSOLIDATED CSD,,not_found
091903,DENISON ISD,https://denisonisd.org,found
091908,VAN ALSTYNE ISD,https://www.vanalstyneisd.org,found
091907,TIOGA ISD,https://www.tiogaisd.net,found
091909,WHITESBORO ISD,https://www.whitesboroisd.org,found
090905,GRANDVIEW-HOPKINS ISD,https://www.ghisd.com,found
091917,GUNTER ISD,https://www.gunterisd.org,found
091914,S AND S CISD,https://www.sisd.org,found
091910,WHITEWRIGHT ISD,https://www.whitewrightisd.com,found
091901,BELLS ISD,https://www.bellsisd.net,found
092901,GLADEWATER ISD,https://www.gladewaterisd.com,found
092906,SABINE ISD,https://www.sabineisd.org,found
091913,POTTSBORO ISD,https://www.pottsboroisd.org,found
091918,TOM BEAN ISD,https://www.tbisd.org,found
092904,PINE TREE ISD,https://www.pinetreeisd.org,found
092907,SPRING HILL ISD,https://www.springhillisd.org,found
093904,NAVASOTA ISD,https://www.navasotaisd.org,found
093903,IOLA ISD,https://www.iolaisd.net,found
092902,KILGORE ISD,https://www.kilgoreisd.com,found
093905,RICHARDS ISD,https://www.richardsisd.net,found
092801,EAST TEXAS CHARTER SCHOOLS,,not_found
093901,ANDERSON-SHIRO CISD,https://www.asisd.com,found
094901,SEGUIN ISD,https://seguinisd.com,found
095902,COTTON CENTER ISD,https://www.cottoncenterisd.org,found
094904,MARION ISD,https://www.marionisd.net,found
095903,HALE CENTER ISD,https://www.hcisd.org,found
